"value","trajectory_step","iteration_number","concept","vector_index"
0.322690010070801,"1","14","step_loss",0
1.75429165363312,"1","14","x",1
2.9124493598938,"1","14","x",2
1.32442963123322,"1","14","x",3
3.74102163314819,"1","14","u",1
0.513930797576904,"1","14","u",2
2.11709785461426,"1","14","new_x",1
3.00368618965149,"1","14","new_x",2
1.5356217622757,"1","14","new_x",3
0.607438504695892,"1","15","constraint_loss",0
0.312914401292801,"1","15","step_loss",0
2.11709785461426,"1","15","x",1
3.00368618965149,"1","15","x",2
1.5356217622757,"1","15","x",3
3.88088417053223,"1","15","u",1
0.544706642627716,"1","15","u",2
2.50494623184204,"1","15","new_x",1
3.01733422279358,"1","15","new_x",2
1.77074337005615,"1","15","new_x",3
0.611215472221375,"1","16","constraint_loss",0
0.305806487798691,"1","16","step_loss",0
2.50494623184204,"1","16","x",1
3.01733422279358,"1","16","x",2
1.77074337005615,"1","16","x",3
4.0190224647522,"1","16","u",1
0.575090825557709,"1","16","u",2
2.898841381073,"1","16","new_x",1
2.93750953674316,"1","16","new_x",2
2.03124618530273,"1","16","new_x",3
0.616127908229828,"1","17","constraint_loss",0
0.302407443523407,"1","17","step_loss",0
2.898841381073,"1","17","x",1
2.93750953674316,"1","17","x",2
2.03124618530273,"1","17","x",3
4.15560865402222,"1","17","u",1
0.605140149593353,"1","17","u",2
3.2711226940155,"1","17","new_x",1
2.75285458564758,"1","17","new_x",2
2.3186936378479,"1","17","new_x",3
0.622461318969727,"1","18","constraint_loss",0
0.303721457719803,"1","18","step_loss",0
3.2711226940155,"1","18","x",1
2.75285458564758,"1","18","x",2
2.3186936378479,"1","18","x",3
4.29096364974976,"1","18","u",1
0.634894967079163,"1","18","u",2
3.58570194244385,"1","18","new_x",1
2.46102666854858,"1","18","new_x",2
2.6347827911377,"1","18","new_x",3
0.630602300167084,"1","19","constraint_loss",0
0.310506016016006,"1","19","step_loss",0
3.58570194244385,"1","19","x",1
2.46102666854858,"1","19","x",2
2.6347827911377,"1","19","x",3
4.42558097839355,"1","19","u",1
0.66445928812027,"1","19","u",2
3.8005154132843,"1","19","new_x",1
2.07409930229187,"1","19","new_x",2
2.98142743110657,"1","19","new_x",3
0.636362314224243,"2","0","constraint_loss",0
0.461918532848358,"2","0","step_loss",0
0,"2","0","x",1
0,"2","0","x",2
0,"2","0","x",3
1.2300431728363,"2","0","u",1
0.694325685501099,"2","0","u",2
0,"2","0","new_x",1
0.12300431728363,"2","0","new_x",2
0.102417640388012,"2","0","new_x",3
0.605376839637756,"2","1","constraint_loss",0
0.45622393488884,"2","1","step_loss",0
0,"2","1","x",1
0.12300431728363,"2","1","x",2
0.102417640388012,"2","1","x",3
1.68221890926361,"2","1","u",1
0.266378164291382,"2","1","u",2
0.0171987842768431,"2","1","new_x",1
0.290344715118408,"2","1","new_x",2
0.148319140076637,"2","1","new_x",3
0.603133618831635,"2","2","constraint_loss",0
0.449028134346008,"2","2","step_loss",0
0.0171987842768431,"2","2","x",1
0.290344715118408,"2","2","x",2
0.148319140076637,"2","2","x",3
2.09220790863037,"2","2","u",1
0.0701946020126343,"2","2","u",2
0.0481165796518326,"2","2","new_x",1
0.497268438339233,"2","2","new_x",2
0.163029477000237,"2","2","new_x",3
0.601106286048889,"2","3","constraint_loss",0
0.440667450428009,"2","3","step_loss",0
0.0481165796518326,"2","3","x",1
0.497268438339233,"2","3","x",2
0.163029477000237,"2","3","x",3
2.44883513450623,"2","3","u",1
-0.059186726808548,"2","3","u",2
0.0878631994128227,"2","3","new_x",1
0.73890483379364,"2","3","new_x",2
0.148518681526184,"2","3","new_x",3
0.599884688854218,"2","4","constraint_loss",0
0.431471914052963,"2","4","step_loss",0
0.0878631994128227,"2","4","x",1
0.73890483379364,"2","4","x",2
0.148518681526184,"2","4","x",3
2.7766580581665,"2","4","u",1
-0.161748945713043,"2","4","u",2
0.128950327634811,"2","4","new_x",1
1.01351392269135,"2","4","new_x",2
0.103210709989071,"2","4","new_x",3
0.599416673183441,"2","5","constraint_loss",0
0.421831607818604,"2","5","step_loss",0
0.128950327634811,"2","5","x",1
1.01351392269135,"2","5","x",2
0.103210709989071,"2","5","x",3
3.08959269523621,"2","5","u",1
-0.251892626285553,"2","5","u",2
0.160781651735306,"2","5","new_x",1
1.32082903385162,"2","5","new_x",2
0.0236972793936729,"2","5","new_x",3
0.599969863891602,"2","6","constraint_loss",0
0.412279665470123,"2","6","step_loss",0
0.160781651735306,"2","6","x",1
1.32082903385162,"2","6","x",2
0.0236972793936729,"2","6","x",3
3.39435315132141,"2","6","u",1
-0.335952252149582,"2","6","u",2
0.168824598193169,"2","6","new_x",1
1.66016912460327,"2","6","new_x",2
-0.0948298498988152,"2","6","new_x",3
0.602180123329163,"2","7","constraint_loss",0
0.403589069843292,"2","7","step_loss",0
0.168824598193169,"2","7","x",1
1.66016912460327,"2","7","x",2
-0.0948298498988152,"2","7","x",3
3.69415307044983,"2","7","u",1
-0.416858971118927,"2","7","u",2
0.13384547829628,"2","7","new_x",1
2.02792453765869,"2","7","new_x",2
-0.258410781621933,"2","7","new_x",3
0.607185542583466,"2","8","constraint_loss",0
0.396882444620132,"2","8","step_loss",0
0.13384547829628,"2","8","x",1
2.02792453765869,"2","8","x",2
-0.258410781621933,"2","8","x",3
3.99058556556702,"2","8","u",1
-0.495969116687775,"2","8","u",2
0.0318682864308357,"2","8","new_x",1
2.41373324394226,"2","8","new_x",2
-0.47433340549469,"2","8","new_x",3
0.616941154003143,"2","9","constraint_loss",0
0.39372330904007,"2","9","step_loss",0
0.0318682864308357,"2","9","x",1
2.41373324394226,"2","9","x",2
-0.47433340549469,"2","9","x",3
4.28456878662109,"2","9","u",1
-0.573910772800446,"2","9","u",2
-0.163827478885651,"2","9","new_x",1
2.79488730430603,"2","9","new_x",2
-0.751330733299255,"2","9","new_x",3
0.63488644361496,"2","10","constraint_loss",0
0.396102011203766,"2","10","step_loss",0
-0.163827478885651,"2","10","x",1
2.79488730430603,"2","10","x",2
-0.751330733299255,"2","10","x",3
4.5768461227417,"2","10","u",1
-0.650978446006775,"2","10","u",2
-0.476248443126678,"2","10","new_x",1
3.12935447692871,"2","10","new_x",2
-1.09997177124023,"2","10","new_x",3
0.667439460754395,"2","11","constraint_loss",0
0.406126081943512,"2","11","step_loss",0
-0.476248443126678,"2","11","x",1
3.12935447692871,"2","11","x",2
-1.09997177124023,"2","11","x",3
4.8683032989502,"2","11","u",1
-0.727329611778259,"2","11","u",2
-0.910108983516693,"2","11","new_x",1
3.35019111633301,"2","11","new_x",2
-1.53330910205841,"2","11","new_x",3
0.727660000324249,"2","12","constraint_loss",0
0.425095409154892,"2","12","step_loss",0
-0.910108983516693,"2","12","x",1
3.35019111633301,"2","12","x",2
-1.53330910205841,"2","12","x",3
5.16010856628418,"2","12","u",1
-0.803088486194611,"2","12","u",2
-1.4257572889328,"2","12","new_x",1
3.36953043937683,"2","12","new_x",2
-2.0679075717926,"2","12","new_x",3
0.845313489437103,"2","13","constraint_loss",0
0.451635211706161,"2","13","step_loss",0
-1.4257572889328,"2","13","x",1
3.36953043937683,"2","13","x",2
-2.0679075717926,"2","13","x",3
5.45368480682373,"2","13","u",1
-0.878394722938538,"2","13","u",2
-1.90511643886566,"2","13","new_x",1
3.10945057868958,"2","13","new_x",2
-2.72546815872192,"2","13","new_x",3
1.09908151626587,"2","14","constraint_loss",0
0.479203999042511,"2","14","step_loss",0
-1.90511643886566,"2","14","x",1
3.10945057868958,"2","14","x",2
-2.72546815872192,"2","14","x",3
5.75050926208496,"2","14","u",1
-0.953503012657166,"2","14","u",2
-2.13756275177002,"2","14","new_x",1
2.58347320556641,"2","14","new_x",2
-3.53559231758118,"2","14","new_x",3
1.74130976200104,"2","15","constraint_loss",0
0.49573740363121,"2","15","step_loss",0
-2.13756275177002,"2","15","x",1
2.58347320556641,"2","15","x",2
-3.53559231758118,"2","15","x",3
6.05148458480835,"2","15","u",1
-1.02877235412598,"2","15","u",2
-1.90525555610657,"2","15","new_x",1
2.02469062805176,"2","15","new_x",2
-4.54051494598389,"2","15","new_x",3
3.83245658874512,"2","16","constraint_loss",0
0.49295237660408,"2","16","step_loss",0
-1.90525555610657,"2","16","x",1
2.02469062805176,"2","16","x",2
-4.54051494598389,"2","16","x",3
6.35592365264893,"2","16","u",1
-1.10470426082611,"2","16","u",2
-1.27902793884277,"2","16","new_x",1
1.91598582267761,"2","16","new_x",2
-5.80396890640259,"2","16","new_x",3
14.0241813659668,"2","17","constraint_loss",0
0.491381168365479,"2","17","step_loss",0
-1.27902793884277,"2","17","x",1
1.91598582267761,"2","17","x",2
-5.80396890640259,"2","17","x",3
6.66101741790771,"2","17","u",1
-1.18160176277161,"2","17","u",2
-0.971899092197418,"2","17","new_x",1
2.50705552101135,"2","17","new_x",2
-7.42815685272217,"2","17","new_x",3
112.486450195312,"2","18","constraint_loss",0
0.544800281524658,"2","18","step_loss",0
-0.971899092197418,"2","18","x",1
2.50705552101135,"2","18","x",2
-7.42815685272217,"2","18","x",3
6.96372175216675,"2","18","u",1
-1.25893950462341,"2","18","u",2
-1.60608410835266,"2","18","new_x",1
2.79470729827881,"2","18","new_x",2
-9.58828067779541,"2","18","new_x",3
3698.58056640625,"2","19","constraint_loss",0
0.631739974021912,"2","19","step_loss",0
-1.60608410835266,"2","19","x",1
2.79470729827881,"2","19","x",2
-9.58828067779541,"2","19","x",3
7.26576471328735,"2","19","u",1
-1.33566272258759,"2","19","u",2
-1.48781549930573,"2","19","new_x",1
2.07782101631165,"2","19","new_x",2
-12.6211805343628,"2","19","new_x",3
0.63735693693161,"3","0","constraint_loss",0
0.461858183145523,"3","0","step_loss",0
0,"3","0","x",1
0,"3","0","x",2
0,"3","0","x",3
1.24821865558624,"3","0","u",1
0.702589273452759,"3","0","u",2
0,"3","0","new_x",1
0.124821864068508,"3","0","new_x",2
0.105689704418182,"3","0","new_x",3
0.606011867523193,"3","1","constraint_loss",0
0.455952435731888,"3","1","step_loss",0
0,"3","1","x",1
0.124821864068508,"3","1","x",2
0.105689704418182,"3","1","x",3
1.73879766464233,"3","1","u",1
0.293363094329834,"3","1","u",2
0.0183431059122086,"3","1","new_x",1
0.297731399536133,"3","1","new_x",2
0.158215150237083,"3","1","new_x",3
0.603614270687103,"3","2","constraint_loss",0
0.448360949754715,"3","2","step_loss",0
0.0183431059122086,"3","2","x",1
0.297731399536133,"3","2","x",2
0.158215150237083,"3","2","x",3
2.18957233428955,"3","2","u",1
0.117103815078735,"3","2","u",2
0.0528411120176315,"3","2","new_x",1
0.513953864574432,"3","2","new_x",2
0.183973729610443,"3","2","new_x",3
0.601324021816254,"3","3","constraint_loss",0
0.43938684463501,"3","3","step_loss",0
0.0528411120176315,"3","3","x",1
0.513953864574432,"3","3","x",2
0.183973729610443,"3","3","x",3
2.58741450309753,"3","3","u",1
0.0060838982462883,"3","3","u",2
0.100174680352211,"3","3","new_x",1
0.768328905105591,"3","3","new_x",2
0.185547903180122,"3","3","new_x",3
0.599786460399628,"3","4","constraint_loss",0
0.429316252470016,"3","4","step_loss",0
0.100174680352211,"3","4","x",1
0.768328905105591,"3","4","x",2
0.185547903180122,"3","4","x",3
2.95648169517517,"3","4","u",1
-0.0789518281817436,"3","4","u",2
0.154717355966568,"3","4","new_x",1
1.05890238285065,"3","4","new_x",2
0.162157312035561,"3","4","new_x",3
0.598856866359711,"3","5","constraint_loss",0
0.418469160795212,"3","5","step_loss",0
0.154717355966568,"3","5","x",1
1.05890238285065,"3","5","x",2
0.162157312035561,"3","5","x",3
3.31037735939026,"3","5","u",1
-0.15194995701313,"3","5","u",2
0.208162605762482,"3","5","new_x",1
1.3855973482132,"3","5","new_x",2
0.111465401947498,"3","5","new_x",3
0.598656356334686,"3","6","constraint_loss",0
0.407260954380035,"3","6","step_loss",0
0.208162605762482,"3","6","x",1
1.3855973482132,"3","6","x",2
0.111465401947498,"3","6","x",3
3.65557312965393,"3","6","u",1
-0.219027534127235,"3","6","u",2
0.248825281858444,"3","6","new_x",1
1.74888610839844,"3","6","new_x",2
0.0300928726792336,"3","6","new_x",3
0.599573612213135,"3","7","constraint_loss",0
0.396272480487823,"3","7","step_loss",0
0.248825281858444,"3","7","x",1
1.74888610839844,"3","7","x",2
0.0300928726792336,"3","7","x",3
3.99510049819946,"3","7","u",1
-0.282989203929901,"3","7","u",2
0.260845869779587,"3","7","new_x",1
2.14821529388428,"3","7","new_x",2
-0.0860820561647415,"3","7","new_x",3
0.602295517921448,"3","8","constraint_loss",0
0.386332273483276,"3","8","step_loss",0
0.260845869779587,"3","8","x",1
2.14821529388428,"3","8","x",2
-0.0860820561647415,"3","8","x",3
4.33038330078125,"3","8","u",1
-0.345106184482574,"3","8","u",2
0.223615065217018,"3","8","new_x",1
2.57965016365051,"3","8","new_x",2
-0.241756081581116,"3","8","new_x",3
0.607913434505463,"3","9","constraint_loss",0
0.37860295176506,"3","9","step_loss",0
0.223615065217018,"3","9","x",1
2.57965016365051,"3","9","x",2
-0.241756081581116,"3","9","x",3
4.66216707229614,"3","9","u",1
-0.405921906232834,"3","9","u",2
0.111999049782753,"3","9","new_x",1
3.03230881690979,"3","9","new_x",2
-0.442131996154785,"3","9","new_x",3
0.618128895759583,"3","10","constraint_loss",0
0.374640792608261,"3","10","step_loss",0
0.111999049782753,"3","10","x",1
3.03230881690979,"3","10","x",2
-0.442131996154785,"3","10","x",3
4.99101829528809,"3","10","u",1
-0.465649783611298,"3","10","u",2
-0.101550355553627,"3","10","new_x",1
3.48341774940491,"3","10","new_x",2
-0.692933320999146,"3","10","new_x",3
0.635631799697876,"3","11","constraint_loss",0
0.376354485750198,"3","11","step_loss",0
-0.101550355553627,"3","11","x",1
3.48341774940491,"3","11","x",2
-0.692933320999146,"3","11","x",3
5.3175802230835,"3","11","u",1
-0.524312794208527,"3","11","u",2
-0.441235661506653,"3","11","new_x",1
3.89253926277161,"3","11","new_x",2
-1.00045037269592,"3","11","new_x",3
0.664816319942474,"3","12","constraint_loss",0
0.385731339454651,"3","12","step_loss",0
-0.441235661506653,"3","12","x",1
3.89253926277161,"3","12","x",2
-1.00045037269592,"3","12","x",3
5.64273929595947,"3","12","u",1
-0.581783652305603,"3","12","u",2
-0.916193127632141,"3","12","new_x",1
4.19720363616943,"3","12","new_x",2
-1.37158501148224,"3","12","new_x",3
0.713257491588593,"3","13","constraint_loss",0
0.404143124818802,"3","13","step_loss",0
-0.916193127632141,"3","13","x",1
4.19720363616943,"3","13","x",2
-1.37158501148224,"3","13","x",3
5.9677586555481,"3","13","u",1
-0.637923836708069,"3","13","u",2
-1.50116658210754,"3","13","new_x",1
4.31530332565308,"3","13","new_x",2
-1.81398797035217,"3","13","new_x",3
0.794905841350555,"3","14","constraint_loss",0
0.431079596281052,"3","14","step_loss",0
-1.50116658210754,"3","14","x",1
4.31530332565308,"3","14","x",2
-1.81398797035217,"3","14","x",3
6.29435777664185,"3","14","u",1
-0.692648708820343,"3","14","u",2
-2.11208081245422,"3","14","new_x",1
4.16373443603516,"3","14","new_x",2
-2.33629298210144,"3","14","new_x",3
0.937561988830566,"3","15","constraint_loss",0
0.462470084428787,"3","15","step_loss",0
-2.11208081245422,"3","15","x",1
4.16373443603516,"3","15","x",2
-2.33629298210144,"3","15","x",3
6.62451648712158,"3","15","u",1
-0.746042370796204,"3","15","u",2
