"value","trajectory_step","iteration_number","concept","vector_index"
6.03466987609863,"0","4","constraint_loss",0
4.55729341506958,"0","4","step_loss",0
0.000513004313688725,"0","4","x",1
0.230264365673065,"0","4","x",2
0.00614158064126968,"0","4","x",3
1.08629965782166,"0","4","u",1
0.0321995429694653,"0","4","u",2
0.00118015985935926,"0","4","new_x",1
0.33889228105545,"0","4","new_x",2
0.00964062474668026,"0","4","new_x",3
1.14287495613098,"0","5","u_init",1
0.0375515595078468,"0","5","u_init",2
1.24287581443787,"0","5","u_final",1
0.047710370272398,"0","5","u_final",2
0.00505168689414859,"0","5","loss_u",NA
6.02787780761719,"0","5","constraint_loss",0
4.51933622360229,"0","5","step_loss",0
0.00118015985935926,"0","5","x",1
0.33889228105545,"0","5","x",2
0.00964062474668026,"0","5","x",3
1.24287581443787,"0","5","u",1
0.047710370272398,"0","5","u",2
0.0023783512879163,"0","5","new_x",1
0.463174074888229,"0","5","new_x",2
0.0155749339610338,"0","5","new_x",3
1.28691935539246,"0","6","u_init",1
0.0474703796207905,"0","6","u_init",2
1.38691997528076,"0","6","u_final",1
0.0271810106933117,"0","6","u_final",2
0.00520589109510183,"0","6","loss_u",NA
6.02254486083984,"0","6","constraint_loss",0
4.47704744338989,"0","6","step_loss",0
0.0023783512879163,"0","6","x",1
0.463174074888229,"0","6","x",2
0.0155749339610338,"0","6","x",3
1.38691997528076,"0","6","u",1
0.0271810106933117,"0","6","u",2
0.00453838240355253,"0","6","new_x",1
0.601849257946014,"0","6","new_x",2
0.0193456504493952,"0","6","new_x",3
1.4269871711731,"0","7","u_init",1
0.0246100332587957,"0","7","u_init",2
1.52698755264282,"0","7","u_final",1
0.0230777077376842,"0","7","u_final",2
0.00500121200457215,"0","7","loss_u",NA
6.01759147644043,"0","7","constraint_loss",0
4.43086767196655,"0","7","step_loss",0
0.00453838240355253,"0","7","x",1
0.601849257946014,"0","7","x",2
0.0193456504493952,"0","7","x",3
1.52698755264282,"0","7","u",1
0.0230777077376842,"0","7","u",2
0.00749225495383143,"0","7","new_x",1
0.754519462585449,"0","7","new_x",2
0.0228702127933502,"0","7","new_x",3
1.56577157974243,"0","8","u_init",1
0.0196036659181118,"0","8","u_init",2
1.66577196121216,"0","8","u_final",1
0.0367252044379711,"0","8","u_final",2
0.00514661148190498,"0","8","loss_u",NA
6.01279830932617,"0","8","constraint_loss",0
4.38082027435303,"0","8","step_loss",0
0.00749225495383143,"0","8","x",1
0.754519462585449,"0","8","x",2
0.0228702127933502,"0","8","x",3
1.66577196121216,"0","8","u",1
0.0367252044379711,"0","8","u",2
0.0113015789538622,"0","8","new_x",1
0.921053111553192,"0","8","new_x",2
0.0289905462414026,"0","8","new_x",3
1.70402085781097,"0","9","u_init",1
0.0329083427786827,"0","9","u_init",2
1.80402088165283,"0","9","u_final",1
0.0171280317008495,"0","9","u_final",2
0.00512451119720936,"0","9","loss_u",NA
6.00810527801514,"0","9","constraint_loss",0
4.32684946060181,"0","9","step_loss",0
0.0113015789538622,"0","9","x",1
0.921053111553192,"0","9","x",2
0.0289905462414026,"0","9","x",3
1.80402088165283,"0","9","u",1
0.0171280317008495,"0","9","u",2
0.0165308006107807,"0","9","new_x",1
1.10137939453125,"0","9","new_x",2
0.0320807807147503,"0","9","new_x",3
1.84189426898956,"0","10","u_init",1
0.0131683256477118,"0","10","u_init",2
1.94189429283142,"0","10","u_final",1
0.0152327828109264,"0","10","u_final",2
0.00500213308259845,"0","10","loss_u",NA
6.00345849990845,"0","10","constraint_loss",0
4.26943922042847,"0","10","step_loss",0
0.0165308006107807,"0","10","x",1
1.10137939453125,"0","10","x",2
0.0320807807147503,"0","10","x",3
1.94189429283142,"0","10","u",1
0.0152327828109264,"0","10","u",2
0.0227594804018736,"0","10","new_x",1
1.29546892642975,"0","10","new_x",2
0.0350390560925007,"0","10","new_x",3
1.97940027713776,"0","11","u_init",1
0.0111976554617286,"0","11","u_init",2
2.07940030097961,"0","11","u_final",1
0.0308509282767773,"0","11","u_final",2
0.00519312778487802,"0","11","loss_u",NA
5.99889087677002,"0","11","constraint_loss",0
4.20857858657837,"0","11","step_loss",0
0.0227594804018736,"0","11","x",1
1.29546892642975,"0","11","x",2
0.0350390560925007,"0","11","x",3
2.07940030097961,"0","11","u",1
0.0308509282767773,"0","11","u",2
0.0300440117716789,"0","11","new_x",1
1.50328135490417,"0","11","new_x",2
0.0414562337100506,"0","11","new_x",3
2.11651587486267,"0","12","u_init",1
0.0267624780535698,"0","12","u_init",2
2.11651587486267,"0","12","u_final",1
0.0479369573295116,"0","12","u_final",2
0.000224179282668047,"0","12","loss_u",NA
5.9944109916687,"0","12","constraint_loss",0
4.14415168762207,"0","12","step_loss",0
0.0300440117716789,"0","12","x",1
1.50328135490417,"0","12","x",2
0.0414562337100506,"0","12","x",3
2.11651587486267,"0","12","u",1
0.0479369573295116,"0","12","u",2
0.0388157777488232,"0","12","new_x",1
1.71475112438202,"0","12","new_x",2
0.0516099482774734,"0","12","new_x",3
2.15321636199951,"0","13","u_init",1
0.0438029319047928,"0","13","u_init",2
2.15321636199951,"0","13","u_final",1
0.0142939798533916,"0","13","u_final",2
0.00043538911268115,"0","13","loss_u",NA
5.99325466156006,"0","13","constraint_loss",0
4.08180236816406,"0","13","step_loss",0
0.0388157777488232,"0","13","x",1
1.71475112438202,"0","13","x",2
0.0516099482774734,"0","13","x",3
2.15321636199951,"0","13","u",1
0.0142939798533916,"0","13","u",2
0.0499235838651657,"0","13","new_x",1
1.92978608608246,"0","13","new_x",2
0.054687961935997,"0","13","new_x",3
2.18947911262512,"0","14","u_init",1
0.0101197492331266,"0","14","u_init",2
2.18947911262512,"0","14","u_final",1
0.0339480452239513,"0","14","u_final",2
0.000283893838059157,"0","14","loss_u",NA
5.99200916290283,"0","14","constraint_loss",0
4.01942873001099,"0","14","step_loss",0
0.0499235838651657,"0","14","x",1
1.92978608608246,"0","14","x",2
0.054687961935997,"0","14","x",3
2.18947911262512,"0","14","u",1
0.0339480452239513,"0","14","u",2
0.061891432851553,"0","14","new_x",1
2.1484067440033,"0","14","new_x",2
0.0621236711740494,"0","14","new_x",3
2.22528529167175,"0","15","u_init",1
0.0297224838286638,"0","15","u_init",2
2.22528529167175,"0","15","u_final",1
0.00375641137361526,"0","15","u_final",2
0.000337118457537144,"0","15","loss_u",NA
5.99087619781494,"0","15","constraint_loss",0
3.95631837844849,"0","15","step_loss",0
0.061891432851553,"0","15","x",1
2.1484067440033,"0","15","x",2
0.0621236711740494,"0","15","x",3
2.22528529167175,"0","15","u",1
0.00375641137361526,"0","15","u",2
0.0757068321108818,"0","15","new_x",1
2.37050604820251,"0","15","new_x",2
0.0629595816135406,"0","15","new_x",3
2.26062178611755,"0","16","u_init",1
-0.000540667213499546,"0","16","u_init",2
2.26062178611755,"0","16","u_final",1
0.0274523608386517,"0","16","u_final",2
0.000391804787795991,"0","16","loss_u",NA
5.98969554901123,"0","16","constraint_loss",0
3.89342403411865,"0","16","step_loss",0
0.0757068321108818,"0","16","x",1
2.37050604820251,"0","16","x",2
0.0629595816135406,"0","16","x",3
2.26062178611755,"0","16","u",1
0.0274523608386517,"0","16","u",2
0.0899302139878273,"0","16","new_x",1
2.59612035751343,"0","16","new_x",2
0.0691670849919319,"0","16","new_x",3
2.29548120498657,"0","17","u_init",1
0.0230773165822029,"0","17","u_init",2
2.29548120498657,"0","17","u_final",1
0.00216371566057205,"0","17","u_final",2
0.000218689354369417,"0","17","loss_u",NA
5.98859214782715,"0","17","constraint_loss",0
3.82995414733887,"0","17","step_loss",0
0.0899302139878273,"0","17","x",1
2.59612035751343,"0","17","x",2
0.0691670849919319,"0","17","x",3
2.29548120498657,"0","17","u",1
0.00216371566057205,"0","17","u",2
0.105794735252857,"0","17","new_x",1
2.82511949539185,"0","17","new_x",2
0.0696637630462646,"0","17","new_x",3
2.32985019683838,"0","18","u_init",1
-0.00228456500917673,"0","18","u_init",2
2.32985019683838,"0","18","u_final",1
0.0305225662887096,"0","18","u_final",2
0.000538153923116624,"0","18","loss_u",NA
5.98746109008789,"0","18","constraint_loss",0
3.76682448387146,"0","18","step_loss",0
0.105794735252857,"0","18","x",1
2.82511949539185,"0","18","x",2
0.0696637630462646,"0","18","x",3
2.32985019683838,"0","18","u",1
0.0305225662887096,"0","18","u",2
0.122012227773666,"0","18","new_x",1
3.05753946304321,"0","18","new_x",2
0.076777271926403,"0","18","new_x",3
2.36371111869812,"0","19","u_init",1
0.0260006543248892,"0","19","u_init",2
2.36371111869812,"0","19","u_final",1
0.00911686569452286,"0","19","u_final",2
0.000142531163874082,"0","19","loss_u",NA
5.98640632629395,"0","19","constraint_loss",0
3.70314502716064,"0","19","step_loss",0
0.122012227773666,"0","19","x",1
3.05753946304321,"0","19","x",2
0.076777271926403,"0","19","x",3
2.36371111869812,"0","19","u",1
0.00911686569452286,"0","19","u",2
0.14014233648777,"0","19","new_x",1
3.29321432113647,"0","19","new_x",2
0.0789322927594185,"0","19","new_x",3
1.62736344337463,"1","0","u_init",1
1.08890855312347,"1","0","u_init",2
0.227363958954811,"1","0","u_final",1
0.0451400242745876,"1","0","u_final",2
1.52472567558289,"1","0","loss_u",NA
6.6542911529541,"1","0","constraint_loss",0
4.60456609725952,"1","0","step_loss",0
0,"1","0","x",1
0,"1","0","x",2
0,"1","0","x",3
0.227363958954811,"1","0","u",1
0.0451400242745876,"1","0","u",2
0,"1","0","new_x",1
0.0227363966405392,"1","0","new_x",2
0.00102701911237091,"1","0","new_x",3
1.19881510734558,"1","1","u_init",1
0.251737028360367,"1","1","u_init",2
0.498815596103668,"1","1","u_final",1
0.0499527715146542,"1","1","u_final",2
0.265358090400696,"1","1","loss_u",NA
6.23265504837036,"1","1","constraint_loss",0
4.61413288116455,"1","1","step_loss",0
0,"1","1","x",1
0.0227363966405392,"1","1","x",2
0.00102701911237091,"1","1","x",3
0.498815596103668,"1","1","u",1
0.0499527715146542,"1","1","u",2
5.12293008796405e-05,"1","1","new_x",1
0.0726179331541061,"1","1","new_x",2
0.00352081563323736,"1","1","new_x",3
1.02301502227783,"1","2","u_init",1
0.264244854450226,"1","2","u_init",2
0.723015785217285,"1","2","u_final",1
0.0466514192521572,"1","2","u_final",2
0.0686732232570648,"1","2","loss_u",NA
6.09120321273804,"1","2","constraint_loss",0
4.60414552688599,"1","2","step_loss",0
5.12293008796405e-05,"1","2","x",1
0.0726179331541061,"1","2","x",2
0.00352081563323736,"1","2","x",3
0.723015785217285,"1","2","u",1
0.0466514192521572,"1","2","u",2
0.000305789289996028,"1","2","new_x",1
0.144919067621231,"1","2","new_x",2
0.00689623598009348,"1","2","new_x",3
1.00579106807709,"1","3","u_init",1
0.225370764732361,"1","3","u_init",2
0.905792117118835,"1","3","u_final",1
0.0350506119430065,"1","3","u_final",2
0.0231107734143734,"1","3","loss_u",NA
6.04950189590454,"1","3","constraint_loss",0
4.58240604400635,"1","3","step_loss",0
0.000305789289996028,"1","3","x",1
0.144919067621231,"1","3","x",2
0.00689623598009348,"1","3","x",3
0.905792117118835,"1","3","u",1
0.0350506119430065,"1","3","u",2
0.000930439971853048,"1","3","new_x",1
0.235496133565903,"1","3","new_x",2
0.0100723933428526,"1","3","new_x",3
1.07917821407318,"1","4","u_init",1
0.191258415579796,"1","4","u_init",2
1.07917928695679,"1","4","u_final",1
0.0266073159873486,"1","4","u_final",2
0.013554991222918,"1","4","loss_u",NA
6.03608131408691,"1","4","constraint_loss",0
4.55230903625488,"1","4","step_loss",0
0.000930439971853048,"1","4","x",1
0.235496133565903,"1","4","x",2
0.0100723933428526,"1","4","x",3
1.07917928695679,"1","4","u",1
0.0266073159873486,"1","4","u",2
0.00201741349883378,"1","4","new_x",1
0.343408584594727,"1","4","new_x",2
0.0129444776102901,"1","4","new_x",3
1.20847868919373,"1","5","u_init",1
0.170803412795067,"1","5","u_init",2
1.20847964286804,"1","5","u_final",1
0.0244087986648083,"1","5","u_final",2
0.0107156913727522,"1","5","loss_u",NA
6.02863025665283,"1","5","constraint_loss",0
4.51531314849854,"1","5","step_loss",0
0.00201741349883378,"1","5","x",1
0.343408584594727,"1","5","x",2
0.0129444776102901,"1","5","x",3
1.20847964286804,"1","5","u",1
0.0244087986648083,"1","5","u",2
0.00358168361708522,"1","5","new_x",1
0.464246422052383,"1","5","new_x",2
0.0158948171883821,"1","5","new_x",3
1.32120418548584,"1","6","u_init",1
0.162752658128738,"1","6","u_init",2
1.42120480537415,"1","6","u_final",1
0.0469341687858105,"1","6","u_final",2
0.0117070227861404,"1","6","loss_u",NA
6.02383756637573,"1","6","constraint_loss",0
4.47507572174072,"1","6","step_loss",0
0.00358168361708522,"1","6","x",1
0.464246422052383,"1","6","x",2
0.0158948171883821,"1","6","x",3
1.42120480537415,"1","6","u",1
0.0469341687858105,"1","6","u",2
0.00584056787192822,"1","6","new_x",1
0.606348931789398,"1","6","new_x",2
0.0225700251758099,"1","6","new_x",3
1.52787148952484,"1","7","u_init",1
0.18252594769001,"1","7","u_init",2
1.52787208557129,"1","7","u_final",1
0.0298791341483593,"1","7","u_final",2
0.0116505241021514,"1","7","loss_u",NA
6.01657772064209,"1","7","constraint_loss",0
4.42555332183838,"1","7","step_loss",0
0.00584056787192822,"1","7","x",1
0.606348931789398,"1","7","x",2
0.0225700251758099,"1","7","x",3
1.52787208557129,"1","7","u",1
0.0298791341483593,"1","7","u",2
0.00928868632763624,"1","7","new_x",1
0.759097218513489,"1","7","new_x",2
0.0271365344524384,"1","7","new_x",3
1.63224399089813,"1","8","u_init",1
0.164107903838158,"1","8","u_init",2
1.632244348526,"1","8","u_final",1
0.0244947485625744,"1","8","u_final",2
0.00974591635167599,"1","8","loss_u",NA
6.01290941238403,"1","8","constraint_loss",0
4.37633848190308,"1","8","step_loss",0
0.00928868632763624,"1","8","x",1
0.759097218513489,"1","8","x",2
0.0271365344524384,"1","8","x",3
1.632244348526,"1","8","u",1
0.0244947485625744,"1","8","u",2
0.0137174883857369,"1","8","new_x",1
0.922261595726013,"1","8","new_x",2
0.0311354771256447,"1","8","new_x",3
1.73559486865997,"1","9","u_init",1
0.157928511500359,"1","9","u_init",2
1.73559522628784,"1","9","u_final",1
0.0313365571200848,"1","9","u_final",2
0.00801276136189699,"1","9","loss_u",NA
6.00941705703735,"1","9","constraint_loss",0
4.32437562942505,"1","9","step_loss",0
0.0137174883857369,"1","9","x",1
0.922261595726013,"1","9","x",2
0.0311354771256447,"1","9","x",3
1.73559522628784,"1","9","u",1
0.0313365571200848,"1","9","u",2
0.0191204734146595,"1","9","new_x",1
1.09573698043823,"1","9","new_x",2
0.0365760140120983,"1","9","new_x",3
1.83832597732544,"1","10","u_init",1
0.164180591702461,"1","10","u_init",2
1.83832621574402,"1","10","u_final",1
0.0495250038802624,"1","10","u_final",2
0.00657295156270266,"1","10","loss_u",NA
6.00607681274414,"1","10","constraint_loss",0
4.26965618133545,"1","10","step_loss",0
0.0191204734146595,"1","10","x",1
1.09573698043823,"1","10","x",2
0.0365760140120983,"1","10","x",3
1.83832621574402,"1","10","u",1
0.0495250038802624,"1","10","u",2
0.0258428379893303,"1","10","new_x",1
1.27944660186768,"1","10","new_x",2
0.0456877760589123,"1","10","new_x",3
1.94055199623108,"1","11","u_init",1
0.181835636496544,"1","11","u_init",2
1.94055199623108,"1","11","u_final",1
0.0268266014754772,"1","11","u_final",2
0.0120139000937343,"1","11","loss_u",NA
6.00292301177979,"1","11","constraint_loss",0
4.21204042434692,"1","11","step_loss",0
0.0258428379893303,"1","11","x",1
1.27944660186768,"1","11","x",2
0.0456877760589123,"1","11","x",3
1.94055199623108,"1","11","u",1
0.0268266014754772,"1","11","u",2
0.0347057059407234,"1","11","new_x",1
1.47329926490784,"1","11","new_x",2
0.0508948676288128,"1","11","new_x",3
2.04229259490967,"1","12","u_init",1
0.158603668212891,"1","12","u_init",2
2.04229259490967,"1","12","u_final",1
0.0148534290492535,"1","12","u_final",2
0.0103320647031069,"1","12","loss_u",NA
5.99948024749756,"1","12","constraint_loss",0
4.15209817886353,"1","12","step_loss",0
0.0347057059407234,"1","12","x",1
1.47329926490784,"1","12","x",2
0.0508948676288128,"1","12","x",3
2.04229259490967,"1","12","u",1
0.0148534290492535,"1","12","u",2
0.0450954400002956,"1","12","new_x",1
1.67726409435272,"1","12","new_x",2
0.0539285950362682,"1","12","new_x",3
2.1435329914093,"1","13","u_init",1
0.146077916026115,"1","13","u_init",2
2.1435329914093,"1","13","u_final",1
0.0140033178031445,"1","13","u_final",2
0.00872184894979,"1","13","loss_u",NA
5.99616193771362,"1","13","constraint_loss",0
4.08990240097046,"1","13","step_loss",0
0.0450954400002956,"1","13","x",1
1.67726409435272,"1","13","x",2
0.0539285950362682,"1","13","x",3
2.1435329914093,"1","13","u",1
0.0140033178031445,"1","13","u",2
0.0566496104001999,"1","13","new_x",1
1.89130580425262,"1","13","new_x",2
0.05693044885993,"1","13","new_x",3
2.24424624443054,"1","14","u_init",1
0.144650995731354,"1","14","u_init",2
2.24424624443054,"1","14","u_final",1
0.0240453295409679,"1","14","u_final",2
0.00727286282926798,"1","14","loss_u",NA
5.99300289154053,"1","14","constraint_loss",0
4.02554845809937,"1","14","step_loss",0
0.0566496104001999,"1","14","x",1
1.89130580425262,"1","14","x",2
0.05693044885993,"1","14","x",3
2.24424624443054,"1","14","u",1
0.0240453295409679,"1","14","u",2
0.069419302046299,"1","14","new_x",1
2.11536693572998,"1","14","new_x",2
0.0623278543353081,"1","14","new_x",3
2.34439373016357,"1","15","u_init",1
0.15409629046917,"1","15","u_init",2
2.34439373016357,"1","15","u_final",1
0.0439161770045757,"1","15","u_final",2
0.0060698282904923,"1","15","loss_u",NA
5.99006271362305,"1","15","constraint_loss",0
3.95897555351257,"1","15","step_loss",0
0.069419302046299,"1","15","x",1
2.11536693572998,"1","15","x",2
0.0623278543353081,"1","15","x",3
2.34439373016357,"1","15","u",1
0.0439161770045757,"1","15","u",2
0.0840219482779503,"1","15","new_x",1
2.34935116767883,"1","15","new_x",2
0.0726301595568657,"1","15","new_x",3
2.44392251968384,"1","16","u_init",1
0.173344373703003,"1","16","u_init",2
2.44392251968384,"1","16","u_final",1
0.0189948789775372,"1","16","u_final",2
0.0119118830189109,"1","16","loss_u",NA
5.98744106292725,"1","16","constraint_loss",0
3.8899462223053,"1","16","step_loss",0
0.0840219482779503,"1","16","x",1
2.34935116767883,"1","16","x",2
0.0726301595568657,"1","16","x",3
2.44392251968384,"1","16","u",1
0.0189948789775372,"1","16","u",2
0.10175659507513,"1","16","new_x",1
2.59309911727905,"1","16","new_x",2
0.0772729218006134,"1","16","new_x",3
2.54277420043945,"1","17","u_init",1
0.147765323519707,"1","17","u_init",2
2.54277420043945,"1","17","u_final",1
0.00200597196817398,"1","17","u_final",2
0.0106228934600949,"1","17","loss_u",NA
5.98402500152588,"1","17","constraint_loss",0
3.81930589675903,"1","17","step_loss",0
0.10175659507513,"1","17","x",1
2.59309911727905,"1","17","x",2
0.0772729218006134,"1","17","x",3
2.54277420043945,"1","17","u",1
0.00200597196817398,"1","17","u",2
0.121385805308819,"1","17","new_x",1
2.84661769866943,"1","17","new_x",2
0.0777829959988594,"1","17","new_x",3
2.64090204238892,"1","18","u_init",1
0.130081832408905,"1","18","u_init",2
2.54090213775635,"1","18","u_final",1
0.0342023186385632,"1","18","u_final",2
0.00959643069654703,"1","18","loss_u",NA
5.98077583312988,"1","18","constraint_loss",0
3.74730372428894,"1","18","step_loss",0
0.121385805308819,"1","18","x",1
2.84661769866943,"1","18","x",2
0.0777829959988594,"1","18","x",3
2.54090213775635,"1","18","u",1
0.0342023186385632,"1","18","u",2
0.141129776835442,"1","18","new_x",1
3.09993958473206,"1","18","new_x",2
0.0864768624305725,"1","18","new_x",3
2.63828587532043,"1","19","u_init",1
0.161552131175995,"1","19","u_init",2
2.53828597068787,"1","19","u_final",1
0.010560967028141,"1","19","u_final",2
0.0163991563022137,"1","19","loss_u",NA
5.98153734207153,"1","19","constraint_loss",0
3.67851710319519,"1","19","step_loss",0
0.141129776835442,"1","19","x",1
3.09993958473206,"1","19","x",2
0.0864768624305725,"1","19","x",3
2.53828597068787,"1","19","u",1
0.010560967028141,"1","19","u",2
0.163052722811699,"1","19","new_x",1
3.3528196811676,"1","19","new_x",2
0.0891576409339905,"1","19","new_x",3
1.65193390846252,"2","0","u_init",1
1.15153741836548,"2","0","u_init",2
0.251934587955475,"2","0","u_final",1
0.0114820376038551,"2","0","u_final",2
1.6298623085022,"2","0","loss_u",NA
6.69134473800659,"2","0","constraint_loss",0
4.60328340530396,"2","0","step_loss",0
0,"2","0","x",1
0,"2","0","x",2
0,"2","0","x",3
0.251934587955475,"2","0","u",1
0.0114820376038551,"2","0","u",2
0,"2","0","new_x",1
0.0251934584230185,"2","0","new_x",2
0.000289284944301471,"2","0","new_x",3
1.29119992256165,"2","1","u_init",1
0.346517771482468,"2","1","u_init",2
0.491200506687164,"2","1","u_final",1
0.0439918003976345,"2","1","u_final",2
0.365760535001755,"2","1","loss_u",NA
6.26048278808594,"2","1","constraint_loss",0
4.61034393310547,"2","1","step_loss",0
0,"2","1","x",1
0.0251934584230185,"2","1","x",2
0.000289284944301471,"2","1","x",3
0.491200506687164,"2","1","u",1
0.0439918003976345,"2","1","u",2
1.42096905619837e-05,"2","1","new_x",1
0.0743135064840317,"2","1","new_x",2
0.00245155952870846,"2","1","new_x",3
1.10666728019714,"2","2","u_init",1
0.391995668411255,"2","2","u_init",2
0.706668138504028,"2","2","u_final",1
0.0224124900996685,"2","2","u_final",2
0.148295521736145,"2","2","loss_u",NA
6.11137628555298,"2","2","constraint_loss",0
4.6008472442627,"2","2","step_loss",0
1.42096905619837e-05,"2","2","x",1
0.0743135064840317,"2","2","x",2
0.00245155952870846,"2","2","x",3
0.706668138504028,"2","2","u",1
0.0224124900996685,"2","2","u",2
0.000187453406397253,"2","2","new_x",1
0.144980102777481,"2","2","new_x",2
0.00403564423322678,"2","2","new_x",3
1.08276212215424,"2","3","u_init",1
0.33799147605896,"2","3","u_init",2
0.882763087749481,"2","3","u_final",1
0.0450987331569195,"2","3","u_final",2
0.0628928914666176,"2","3","loss_u",NA
6.06037330627441,"2","3","constraint_loss",0
4.57996940612793,"2","3","step_loss",0
0.000187453406397253,"2","3","x",1
0.144980102777481,"2","3","x",2
0.00403564423322678,"2","3","x",3
0.882763087749481,"2","3","u",1
0.0450987331569195,"2","3","u",2
0.000543704198207706,"2","3","new_x",1
0.233255684375763,"2","3","new_x",2
0.00801949575543404,"2","3","new_x",3
1.14278304576874,"2","4","u_init",1
0.339529395103455,"2","4","u_init",2
1.04278421401978,"2","4","u_final",1
0.0199666731059551,"2","4","u_final",2
0.0560600534081459,"2","4","loss_u",NA
6.0423526763916,"2","4","constraint_loss",0
4.5509672164917,"2","4","step_loss",0
0.000543704198207706,"2","4","x",1
0.233255684375763,"2","4","x",2
0.00801949575543404,"2","4","x",3
1.04278421401978,"2","4","u",1
0.0199666731059551,"2","4","u",2
0.00137995555996895,"2","4","new_x",1
0.337530761957169,"2","4","new_x",2
0.0101018659770489,"2","4","new_x",3
1.25189781188965,"2","5","u_init",1
0.30262303352356,"2","5","u_init",2
1.25189876556396,"2","5","u_final",1
0.01364491507411,"2","5","u_final",2
0.0417541787028313,"2","5","loss_u",NA
6.03333950042725,"2","5","constraint_loss",0
4.51582670211792,"2","5","step_loss",0
0.00137995555996895,"2","5","x",1
0.337530761957169,"2","5","x",2
0.0101018659770489,"2","5","x",3
1.25189876556396,"2","5","u",1
0.01364491507411,"2","5","u",2
0.00264458544552326,"2","5","new_x",1
0.46271425485611,"2","5","new_x",2
0.0118101770058274,"2","5","new_x",3
1.43990707397461,"2","6","u_init",1
0.290163666009903,"2","6","u_init",2
1.43990778923035,"2","6","u_final",1
0.0290736369788647,"2","6","u_final",2
0.034084003418684,"2","6","loss_u",NA
6.02518844604492,"2","6","constraint_loss",0
4.47213983535767,"2","6","step_loss",0
0.00264458544552326,"2","6","x",1
0.46271425485611,"2","6","x",2
0.0118101770058274,"2","6","x",3
1.43990778923035,"2","6","u",1
0.0290736369788647,"2","6","u",2
0.00434510223567486,"2","6","new_x",1
0.606694996356964,"2","6","new_x",2
0.0159976929426193,"2","6","new_x",3
1.61930894851685,"2","7","u_init",1
0.302384167909622,"2","7","u_init",2
1.619309425354,"2","7","u_final",1
0.015710961073637,"2","7","u_final",2
0.0410907678306103,"2","7","loss_u",NA
6.01880836486816,"2","7","constraint_loss",0
4.42322778701782,"2","7","step_loss",0
0.00434510223567486,"2","7","x",1
0.606694996356964,"2","7","x",2
0.0159976929426193,"2","7","x",3
1.619309425354,"2","7","u",1
0.015710961073637,"2","7","u",2
0.00693551357835531,"2","7","new_x",1
0.76860523223877,"2","7","new_x",2
0.018541993573308,"2","7","new_x",3
1.79506957530975,"2","8","u_init",1
0.287171423435211,"2","8","u_init",2
1.69507002830505,"2","8","u_final",1
0.0106917098164558,"2","8","u_final",2
0.0432204715907574,"2","8","loss_u",NA
6.0129337310791,"2","8","constraint_loss",0
4.36960172653198,"2","8","step_loss",0
0.00693551357835531,"2","8","x",1
0.76860523223877,"2","8","x",2
0.018541993573308,"2","8","x",3
1.69507002830505,"2","8","u",1
0.0106917098164558,"2","8","u",2
